,comment,labels,scores
100,محصولات این برند بگیر نگیر داره یعنی بعضی محصولاتش کیفیت خوبی دارند و بعضی‌ها بی‌کیفیت هستن این از اون دشته با کیفیت‌ها هست به جرات میتونم بگم از مولینکس قوی تر و با کیفیت تر هست ما یه مولینک وات گرفتیم ولی اندازه وات هم نیست و شیر موز هم به زور درست میکنه و زور میزنه ولی این محصول رو منزل یکی از اقوام دیدم حسرت خوردم بسیار قوی و کمی هم ارزون تر از فیلیپس,delighted,0.966201663017273
101,فوق العاده عالی خوش بو,delighted,0.9830403923988342
102,اگر نه شنونده معمولی و نه خیلی حرفه‌ای موزیک هستین نیازهای شما رو قطعا برآورده میکنه,happy,0.8916088938713074
103,من یکساله دارم و راضی هستم فقط از وارد‌کننده بخواهید‌بند یدکی بیاورد,happy,0.9949420094490051
104,واقعا خیلی ازش راضی هستم بی‌نقص,delighted,0.9859864711761475
105,من چند سالی هست استفاده میکنم و کاملا راضی هستم و اطرافیانم هم دوست دارن رایحه اش رو,delighted,0.9423599243164062
106,من حدود ماه قبل خریدم چند وقت‌بود که درست شارژ نمیشد فیس واش به همراه کارت گارانتی برای شرکت فرستادم و بعد از روز یک دستگاه نو بهم تحویل دادن,happy,0.5603312253952026
107,بوش خیلی خوبه من عاشق بوی این ادکلنم,delighted,0.9901346564292908
108,من دوسش دارم ولی تا یکسال استفاده روزانه همه چیش عالیه بعدش یکی از گوشیاش از کار افتاد,happy,0.8710166215896606
109,بوش عالیه و سریش بعد یه مدت خراب‌شده‌و با اینکه هنوز نصفش پره ولی اسپری کردنش مشکله,happy,0.752526044845581
110,من خودم این مانیتور رو برای گیم و ترجمه گرفتم قبل از خرید واهمه مشکل یا همون که توی اینترنت مردم بهش اشاره کردن داشتم اما در نهایت دل رو زدم به دریا خریم و میشه گفت راضی هستم نمیگم وجود نداره اما با ویژگی میتونید به حداقل برسونیدش جوری که دیگه محسوس نمیشه مانیتور چشم رو خیلی کمتر خسته می‌کنه بسیار مناسب برای کار طولانی مدت و در نهایت میتونم بگم از خریدتون پشیمون نخواهید شد,delighted,0.7777844071388245
111,رایحه این ادکلن عالیه واسه فصل پاییز و زمستون خیلی خوبه وای موندگاریش کمه شاید مورد پسند همه نباشه پس هر موقع خواستین بخرین حتما بو کنید ببینید میپسندین یا نه بعدا خرید کنید,delighted,0.7894970774650574
112,واقعا راضیم انصافا شیائومی کارش عالیه,delighted,0.9963962435722351
113,بیشتر از یه ساله دارمش کاملا مثله سشوار آرایشگاها هست فقط باید کاملا بلد باشید چطوری سشوار بکشید دیفیوزرشم خیلی عالی به موها حجم میده فقط از درجه حرارت یه استفاده نکنید چون خیلی داغه با درجه حرارت دو و سری متمرکز‌کننده که باربکه و سرعت آخر و شونه مناسب میتونید بهترین نتیجه رو واسه موهای مردونه و زنونه بگیرید برس مدل‌های و موس نیوآ رو پیشنهاد میکنم بهتون,delighted,0.9752793908119202
114,درمورد فلش اینکه از همه جهت بهترین فلش یو اس بی‌تو رنج قیمتی خودشه و بی‌همتاست اما در مورد کاربران در شگفتم که هنوز یه عده نفهمیدن شرکت سازنده حافظه یک گیگ رو یک میلیارد بایت و سیستم‌عامل دو به توان سی بایت در نظر میگره به همین دلیل ظرفیت اسمی از ظرفیت در دسترس کمتر است,delighted,0.4078890085220337
115,خوبه برای‌ام دی اف,happy,0.9981740713119507
116,واقعا قدرت خوبی داره قطعا ماشین اصلاح موی بدن برای آقایان باید قویتر از حد معمول باشه و این دستگاه واقعا قوی دسته‌ای که برای اصلاح پشت داره خیلی خوب و کاربردی است من تو دستگاه دیگه‌ای اون و ندیدم فقط دیجی کالا تیغه یدکش و نداره اگر داشته باشه من حتما می‌خرم,delighted,0.9949154853820801
117,حدود یکسال ونیم دارمش از دیجی هم خریدم یعنی هر چی بگم خوبه کم گفتم هارد یک ترابایتی رو به خوبی باز میکنه همیشه فایل هام خیلی راحت بدون احتیاج به کامپیوتر مستقیم از گوشی به هارد انتقال میدم,happy,0.9817531108856201
118,خدمات پس از فروش خیلی خوب چن بار زنگ زدن و پیگیر رفع مشکل دوربین شدن و دست اخر هم کارمون را افتاد واقعا عالیه,delighted,0.9904265999794006
119,کیفیت ظاهری واقعی محصول با عکس بسیار متفاوته تو منطقه کرج باید حتما زیر پنجره قرار داده بشه تا سیگنال دریافت کنه و به دلیل ضعیف بودن خیلی از کانال‌ها پیدا نمیشه,neutral,0.8608149290084839
120,من دو ماهی هست که ترازو را از دیجی کالا تحویل گرفتم خیلی راضی هستم اندازه‌گیری فوق العاده دقیقی دارد به همه دوستان پیشنهاد خرید این ترازو را میدهم,delighted,0.9972283244132996
121,من یکبار خرداد که تازه مدل این دستگاه رو که خیلی مشابه اینه خریده‌بودم دروورد دستگاه نظر داده‌بودم حدود سه ماه پیش یعنی بعد از یک سال کار کردن با دستگاه به خاطر اینکه مدتی از دستگاه استفاده نکرده‌بودم و هد دستگاه خشک شده‌بود هد اون سوخت یعنی با شستن با حلال مخصوص مشکل حل نشد این دستگاه در مقایسه با مدل که قبلا داشتم کیفیت پایین تری داشت درحالیکه رزولوشن هر دو دقیقا یکی‌بود و رنگها هم خیلی زنده نبودند ولی هد فوق العاده ضعیفی داشت و زود سوخت,furious,0.5808563232421875
122,لالیک عالیه بوش عالیه در حدیکه جایی میری حتمن یکی میپرسه اسم ادکلنت چیه البته باید عاشق بوی تلخ و گرم و چوب سوخته باشی نت آغازینش یکم تنده نت میانی بوش عالی میشه و سنگین و نت پایانی هم بد نیست من همیشه از دیجی میخرم,happy,0.8694753050804138
123,هارد مای پاسپورت ترا وسترن دیجیتال براحتی در آن جا می‌گیرد وجا برای چند یو اس بی‌هم میماند,happy,0.9975878000259399
